Gene1        Gene2        Direction    Correlation  Distant?     Distance     
MAZ          FOSB         1            0.81795      1            -1           
MAZ          JUNB         1            0.79008      1            -1           
MAZ          E2F4         0            0.8197       1            37408210     
MAZ          SMAD3        0            0.85359      1            -1           
MAZ          TFAP4        0            0.83095      1            25494856     
MAZ          FOXA3        1            0.83059      1            -1           
MAZ          FOXM1        0            0.77587      1            -1           
MAZ          ZNF143       0            0.80872      1            -1           
MAZ          ZNF628       0            0.82984      1            -1           
MAZ          STAT5A       -1           0.77913      1            -1           
MAZ          STAT5B       -1           0.8054       1            -1           
MAZ          NR6A1        0            0.75755      1            -1           
MAZ          RFXANK       0            0.83623      1            -1           
MAZ          SOX15        0            0.83988      1            -1           
MAZ          TP53         0            0.85137      1            -1           
MAZ          STAT6        0            0.7522       1            -1           
MAZ          PITX3        0            0.83517      1            -1           
MAZ          DBP          1            0.83556      1            -1           
MAZ          PPARD        0            0.84738      1            -1           
MAZ          DDIT3        -1           0.77688      1            -1           
MAZ          FOXJ1        0            0.77616      1            -1           
MAZ          FOXJ2        0            0.75671      1            -1           
MAZ          POU6F1       0            0.77345      1            -1           
MAZ          HINFP        0            0.85852      1            -1           
MAZ          ING4         0            0.7563       1            -1           
MAZ          PRRX2        0            0.75237      1            -1           
MAZ          VSX2         0            0.82402      1            -1           
MAZ          FOXN1        0            0.82809      1            -1           
NF1          SRF          0            0.78996      1            -1           
NF1          TCF3         1            0.84479      1            -1           
NF1          FOSL1        0            0.81299      1            -1           
NF1          FOXA3        1            0.82681      1            -1           
NF1          RFX1         0            0.77231      1            -1           
NF1          MAFF         0            0.77923      1            -1           
NF1          NR6A1        0            0.77986      1            -1           
NF1          TP53         0            0.75856      1            21831076     
NF1          RELB         0            0.89311      1            -1           
NF1          DBP          1            0.78936      1            -1           
NF1          HINFP        -1           0.81592      1            -1           
NF1          VSX2         -1           0.75232      1            -1           
NF1          FOXN1        0            0.78836      1            2570986      
NFIB         HAND2        -1           0.79092      1            -1           
NFIB         ELK1         -1           -0.78439     1            -1           
NFIX         VDR          1            0.81117      1            -1           
NFIX         CTCF         0            0.89007      1            -1           
NFIX         MXD3         0            0.87433      1            -1           
NFIX         NR1H3        0            0.80764      1            -1           
NFIX         NR1I3        1            0.83737      1            -1           
NFIX         CEBPB        0            0.75601      1            -1           
NFIX         RARG         0            0.80284      1            -1           
NFIX         THRA         0            0.87549      1            -1           
NFIX         FOSB         1            0.82218      1            32864669     
NFIX         JUNB         1            0.85598      0            204274       
NFIX         ATF4         0            0.83006      1            -1           
NFIX         SMAD6        1            0.77572      1            -1           
NFIX         SMAD7        1            0.76368      1            -1           
NFIX         ATF7         0            0.81207      1            -1           
NFIX         ZNF143       1            0.81552      1            -1           
NFIX         MAFF         0            0.85719      1            -1           
NFIX         MAFG         1            0.7682       1            -1           
NFIX         NFE2         1            0.79594      1            -1           
NFIX         TEF          0            0.76928      1            -1           
NFIX         DMBX1        0            0.85161      1            -1           
NFIX         DEAF1        0            0.83822      1            -1           
NFIX         SOX10        0            0.90205      1            -1           
NFIX         XBP1         1            0.82554      1            -1           
NFIX         RELA         0            0.76551      1            -1           
NFIX         STAT2        0            0.78526      1            -1           
NFIX         EP300        -1           0.80681      1            -1           
NFIX         DDIT3        0            0.77164      1            -1           
NFIX         GLI1         0            0.8112       1            -1           
NFIX         HOMEZ        0            0.77992      1            -1           
NFIX         ELF3         0            0.7515       1            -1           
NFIX         FOXJ1        0            0.79596      1            -1           
NFIX         OAZ1         1            0.9006       1            10837064     
NFIX         HOXB13       0            0.75959      1            -1           
NFIX         ING4         0            0.82026      1            -1           
NFIX         ZNF384       0            0.81988      1            -1           
VDR          HIC1         0            0.80783      1            -1           
VDR          CTCF         0            0.81805      1            -1           
VDR          NR1H3        0            0.78431      1            -1           
VDR          NR1I3        0            0.75367      1            -1           
VDR          CEBPB        0            0.77315      1            -1           
VDR          RARA         -1           0.79904      1            -1           
VDR          RARG         0            0.76967      1            5327226      
VDR          THRA         0            0.88183      1            -1           
VDR          NFATC4       0            0.79482      1            -1           
VDR          FOSB         0            0.78516      1            -1           
VDR          JUNB         1            0.84492      1            -1           
VDR          ATF4         0            0.78764      1            -1           
VDR          SMAD7        0            0.85174      1            -1           
VDR          ZNF143       0            0.7854       1            -1           
VDR          MAFF         0            0.75619      1            -1           
VDR          MAFG         1            0.79765      1            -1           
VDR          NR4A1        0            0.81992      1            4146371      
VDR          ELK4         -1           0.75432      1            -1           
VDR          ERF          0            0.84438      1            -1           
VDR          DMBX1        -1           0.77911      1            -1           
VDR          CBFB         -1           0.79095      1            -1           
VDR          SOX12        1            0.7862       1            -1           
VDR          SOX18        0            0.79069      1            -1           
VDR          XBP1         0            0.90636      1            -1           
VDR          ZNF589       -1           0.77865      1            -1           
VDR          STAT2        -1           0.82456      1            8455223      
VDR          STAT6        0            0.83691      1            9206382      
VDR          PITX3        0            0.77965      1            -1           
VDR          DDIT3        -1           0.85436      1            9615486      
VDR          GLI1         -1           0.84505      1            9555119      
VDR          HINFP        -1           0.76088      1            -1           
FOXG1        HNF4G        1            0.75278      1            -1           
HIC1         STAT3        -1           0.82084      1            38582013     
HIC1         CTCF         -1           0.78037      1            -1           
HIC1         SREBF2       -1           0.75539      1            -1           
HIC1         NR1H3        -1           0.78512      1            -1           
HIC1         TFCP2        0            0.79154      1            -1           
HIC1         RARA         -1           0.92038      1            36539878     
HIC1         RARG         0            0.84189      1            -1           
HIC1         THRA         0            0.7897       1            36260675     
HIC1         FOSB         0            0.79794      1            -1           
HIC1         FOSL1        0            0.77115      1            -1           
HIC1         JUNB         0            0.7911       1            -1           
HIC1         ATF4         -1           0.75523      1            -1           
HIC1         E2F4         0            0.79532      1            -1           
HIC1         SMAD3        -1           0.78064      1            -1           
HIC1         TFAP4        0            0.88303      1            -1           
HIC1         ZNF143       0            0.76129      1            -1           
HIC1         MAFG         0            0.79551      1            77927195     
HIC1         NR4A1        -1           0.80816      1            -1           
HIC1         STAT5A       -1           0.79649      1            38481172     
HIC1         STAT5B       -1           0.77488      1            38470032     
HIC1         ELK4         -1           0.77329      1            -1           
HIC1         ERF          0            0.85679      1            -1           
HIC1         BRCA1        0            0.76122      1            39319076     
HIC1         GTF2IRD1     0            0.75151      1            -1           
HIC1         SOX15        0            0.86862      1            5535096      
HIC1         SOX18        0            0.84931      1            -1           
HIC1         XBP1         0            0.76368      1            -1           
HIC1         TP53         -1           0.86047      1            5632476      
HIC1         RELA         0            0.7867       1            -1           
HIC1         STAT2        -1           0.88561      1            -1           
HIC1         STAT6        0            0.83881      1            -1           
HIC1         RELB         0            0.80856      1            -1           
HIC1         PITX3        -1           0.78942      1            -1           
HIC1         DBP          1            0.82245      1            -1           
HIC1         DDIT3        -1           0.80602      1            -1           
HIC1         GLI1         -1           0.78805      1            -1           
HIC1         POU6F1       0            0.76484      1            -1           
HIC1         MEF2D        -1           0.81479      1            -1           
HIC1         HINFP        -1           0.86303      1            -1           
HIC1         ING4         -1           0.78752      1            -1           
HIC1         ZNF384       -1           0.7636       1            -1           
HIC1         PRRX2        0            0.85433      1            -1           
HIC1         FOXN1        0            0.76959      1            24892566     
HNF4A        ASCL1        1            -0.7826      1            -1           
HNF4A        MYOG         -1           0.84274      1            -1           
HNF4A        RXRA         0            0.76819      1            -1           
HNF4A        RREB1        0            0.77608      1            -1           
HNF4A        JUN          0            0.82669      1            -1           
HNF4A        POU3F2       1            -0.84808     1            -1           
HNF4A        DLX3         -1           0.76466      1            -1           
HNF4A        DLX4         -1           0.76375      1            -1           
HNF4A        LHX8         1            -0.75175     1            -1           
HNF4A        ISX          1            0.75798      1            -1           
HNF4A        OVOL2        0            0.75619      1            24991374     
HNF4A        ITGB2        -1           0.75819      1            -1           
KLF15        EN2          0            0.78324      1            -1           
KLF15        IRX4         1            0.76017      1            -1           
SRF          ARID3A       1            0.86643      1            -1           
SRF          ESRRA        1            0.84068      1            -1           
SRF          CEBPB        0            0.76431      1            -1           
SRF          HIF1A        1            0.7828       1            -1           
SRF          FOS          0            0.75658      1            -1           
SRF          FOSL1        1            0.84918      1            -1           
SRF          ATF4         0            0.78702      1            -1           
SRF          E2F4         1            0.79571      1            -1           
SRF          FOXA3        1            0.87354      1            -1           
SRF          MAFF         0            0.75338      1            -1           
SRF          ZNF628       1            0.76068      1            -1           
SRF          NR6A1        0            0.90072      1            -1           
SRF          RELA         0            0.78417      1            -1           
SRF          DBP          1            0.84687      1            -1           
SRF          GATA2        1            0.85492      1            -1           
SRF          CDX1         1            0.85584      1            -1           
SRF          DLX3         0            0.78888      1            -1           
SRF          DLX4         0            0.77331      1            -1           
SRF          TCF7         0            0.77755      1            -1           
SRF          OAZ1         1            0.77928      1            -1           
SRF          HINFP        0            0.83423      1            -1           
SRF          VSX2         0            0.80045      1            -1           
SRF          FOXN1        0            0.78885      1            -1           
STAT3        CTCF         1            0.82718      1            -1           
STAT3        ARNT         0            0.80021      1            -1           
STAT3        TFCP2        0            0.87059      1            -1           
STAT3        RARA         1            0.90175      1            2042135      
STAT3        RARG         1            0.79892      1            -1           
STAT3        THRA         1            0.78639      1            2321338      
STAT3        NFATC3       0            0.75122      1            -1           
STAT3        FOSB         1            0.79492      1            -1           
STAT3        E2F4         1            0.8068       1            -1           
STAT3        SMAD3        0            0.82993      1            -1           
STAT3        TFAP4        1            0.80984      1            -1           
STAT3        ATF7         0            0.76153      1            -1           
STAT3        ZNF143       1            0.79157      1            -1           
STAT3        ZNF628       1            0.80647      1            -1           
STAT3        NR4A1        1            0.79301      1            -1           
STAT3        BPTF         1            0.77107      1            25281374     
STAT3        STAT5A       -1           0.96226      0            100841       
STAT3        STAT5B       0            0.94677      0            111981       
STAT3        ELK4         0            0.8752       1            -1           
STAT3        ERF          1            0.85659      1            -1           
STAT3        DMBX1        0            0.75825      1            -1           
STAT3        BRCA1        0            0.80757      1            737063       
STAT3        RFXANK       1            0.81262      1            -1           
STAT3        CBFB         0            0.81739      1            -1           
STAT3        GTF2IRD1     1            0.86585      1            -1           
STAT3        SOX15        1            0.89773      1            33046917     
STAT3        SOX18        0            0.78863      1            -1           
STAT3        XBP1         1            0.76635      1            -1           
STAT3        TP53         1            0.92135      1            32949537     
STAT3        ZNF589       0            0.88144      1            -1           
STAT3        STAT2        0            0.79937      1            -1           
STAT3        STAT6        1            0.92576      1            -1           
STAT3        PITX3        0            0.78326      1            -1           
STAT3        DBP          1            0.82135      1            -1           
STAT3        PPARD        1            0.8685       1            -1           
STAT3        DDIT3        0            0.76976      1            -1           
STAT3        ELF3         0            0.7881       1            -1           
STAT3        FOXJ1        1            0.86562      1            33596975     
STAT3        POU6F1       1            0.79519      1            -1           
STAT3        MEF2D        1            0.85007      1            -1           
STAT3        HINFP        1            0.82169      1            -1           
STAT3        MEOX1        0            0.81569      1            1198526      
STAT3        PRRX2        1            0.78105      1            -1           
STAT3        FOXN1        1            0.76227      1            13689447     
ZNF263       ATF1         1            0.7897       1            -1           
ZNF263       HNF1B        1            0.80814      1            -1           
ZNF263       E2F5         1            -0.75766     1            -1           
CTCF         MXD3         0            0.9011       1            -1           
CTCF         SREBF2       -1           0.77166      1            -1           
CTCF         NR1H3        0            0.8283       1            -1           
CTCF         NR1I3        1            0.80629      1            -1           
CTCF         CEBPB        0            0.79212      1            -1           
CTCF         HIF1A        1            0.75276      1            -1           
CTCF         RARA         0            0.85818      1            -1           
CTCF         RARG         1            0.87884      1            -1           
CTCF         THRA         0            0.92578      1            -1           
CTCF         NFATC3       0            0.76952      1            522959       
CTCF         NFATC4       1            0.77098      1            -1           
CTCF         FOSB         1            0.8898       1            -1           
CTCF         JUNB         1            0.87049      1            -1           
CTCF         ATF4         0            0.88605      1            -1           
CTCF         SMAD3        0            0.76783      1            -1           
CTCF         SMAD6        1            0.79969      1            -1           
CTCF         FOXA3        1            0.75467      1            -1           
CTCF         ATF7         0            0.88605      1            -1           
CTCF         ZNF143       1            0.92268      1            -1           
CTCF         MAFF         0            0.85572      1            -1           
CTCF         MAFG         1            0.8128       1            -1           
CTCF         ZNF628       1            0.84663      1            -1           
CTCF         NR4A1        0            0.8261       1            -1           
CTCF         STAT5A       -1           0.81216      1            -1           
CTCF         STAT5B       0            0.8216       1            -1           
CTCF         TEF          0            0.78439      1            -1           
CTCF         ELK4         0            0.85755      1            -1           
CTCF         ERF          1            0.83109      1            -1           
CTCF         DMBX1        0            0.8468       1            -1           
CTCF         BRCA1        0            0.75211      1            -1           
CTCF         RFX5         0            0.7501       1            -1           
CTCF         RFXANK       0            0.82245      1            -1           
CTCF         CBFB         -1           0.84968      1            533260       
CTCF         DEAF1        0            0.856        1            -1           
CTCF         GTF2IRD1     0            0.86387      1            -1           
CTCF         SOX10        0            0.9164       1            -1           
CTCF         SOX15        0            0.80877      1            -1           
CTCF         SOX18        0            0.78861      1            -1           
CTCF         XBP1         0            0.85417      1            -1           
CTCF         TP53         0            0.84466      1            -1           
CTCF         ZNF589       0            0.88795      1            -1           
CTCF         RELA         0            0.75093      1            -1           
CTCF         STAT2        0            0.86441      1            -1           
CTCF         STAT6        0            0.86991      1            -1           
CTCF         RELB         1            0.75831      1            -1           
CTCF         PITX3        0            0.78771      1            -1           
CTCF         DBP          1            0.778        1            -1           
CTCF         EP300        -1           0.77247      1            -1           
CTCF         PPARD        0            0.82587      1            -1           
CTCF         DDIT3        -1           0.85715      1            -1           
CTCF         GLI1         0            0.88363      1            -1           
CTCF         HOMEZ        -1           0.85692      1            -1           
CTCF         ELF3         0            0.87562      1            -1           
CTCF         ETV4         0            0.7725       1            -1           
CTCF         FOXJ1        0            0.90511      1            -1           
CTCF         MECOM        1            -0.80984     1            -1           
CTCF         POU6F1       0            0.78492      1            -1           
CTCF         OAZ1         1            0.83033      1            -1           
CTCF         HINFP        0            0.81419      1            -1           
CTCF         ING4         0            0.84025      1            -1           
CTCF         ZNF384       0            0.82932      1            -1           
CTCF         PRRX2        0            0.77096      1            -1           
ARID3A       ESRRA        0            0.80085      1            -1           
ARID3A       FOSL1        -1           0.84184      1            -1           
ARID3A       E2F4         0            0.84941      1            -1           
ARID3A       FOXA3        0            0.78963      1            45441481     
ARID3A       NR6A1        -1           0.86945      1            -1           
ARID3A       RELA         -1           0.84236      1            -1           
ARID3A       CDX1         0            0.81755      1            -1           
ARID3A       OAZ1         0            0.77249      1            1343483      
ARID3A       PRRX2        0            0.76981      1            -1           
ARID3A       FOXN1        0            0.75575      1            -1           
ARID5B       BACH1        0            0.85191      1            -1           
ARID5B       TBX18        1            0.79324      1            -1           
ARID5B       SIX3         -1           -0.75062     1            -1           
ARID5B       VAX2         -1           -0.76952     1            -1           
ASCL1        MYOG         -1           -0.85506     1            -1           
ASCL1        ESRRA        -1           -0.76073     1            -1           
ASCL1        IKZF1        0            0.7921       1            -1           
ASCL1        HIF1A        -1           -0.77622     1            -1           
ASCL1        FOS          -1           -0.80238     1            -1           
ASCL1        POU3F2       0            0.79599      1            -1           
ASCL1        NANOG        -1           -0.78578     1            95409457     
ASCL1        RUNX3        -1           -0.85742     1            -1           
ASCL1        NKX3-1       -1           -0.80019     1            -1           
ASCL1        DLX3         -1           -0.78553     1            -1           
ASCL1        DLX4         -1           -0.76992     1            -1           
ASCL1        OVOL2        -1           -0.80625     1            -1           
ASCL1        ITGB2        -1           -0.78043     1            -1           
HAND1        NANOG        1            0.77223      1            -1           
HAND2        E2F7         0            0.84058      1            -1           
HOXB9        HOXB8        0            0.99589      0            11534        
HOXB9        HOXB7        0            0.99074      0            15452        
HOXB9        HOXB6        0            0.97305      0            21501        
HOXB9        HOXB4        0            0.90353      0            48092        
HOXB9        HOXB5        0            0.95844      0            32732        
LMO2         SOX3         1            -0.83734     1            -1           
LMO2         ZIC3         1            -0.76847     1            -1           
MAD1L1       RFX2         0            0.77513      1            -1           
MAD1L1       SOX8         0            0.78681      1            -1           
MAD1L1       TFCP2L1      1            0.86877      1            -1           
MAX          CHURC1       -1           0.80038      0            188184       
MITF         MZF1         -1           -0.77436     1            -1           
MITF         CEBPD        0            -0.75573     1            -1           
MITF         CBFB         -1           -0.79161     1            -1           
MITF         TLX2         -1           -0.78437     1            -1           
MXD3         NR1H3        0            0.86947      1            -1           
MXD3         NR1I3        1            0.77527      1            -1           
MXD3         RARG         0            0.76074      1            -1           
MXD3         THRA         0            0.85651      1            -1           
MXD3         FOSB         1            0.85806      1            -1           
MXD3         JUNB         1            0.82719      1            -1           
MXD3         SMAD6        1            0.79882      1            -1           
MXD3         ATF7         0            0.909        1            -1           
MXD3         RFX1         0            0.7991       1            -1           
MXD3         ZNF143       1            0.86217      1            -1           
MXD3         MAFF         0            0.87028      1            -1           
MXD3         NFE2         1            0.76108      1            -1           
MXD3         ZNF628       1            0.75548      1            -1           
MXD3         STAT5A       0            0.77146      1            -1           
MXD3         TEF          0            0.77645      1            -1           
MXD3         ELK4         0            0.82363      1            -1           
MXD3         DMBX1        0            0.85705      1            -1           
MXD3         RFX5         0            0.81941      1            -1           
MXD3         CBFB         0            0.76629      1            -1           
MXD3         DEAF1        1            0.88512      1            -1           
MXD3         GTF2IRD1     0            0.77076      1            -1           
MXD3         SOX10        0            0.92287      1            -1           
MXD3         XBP1         0            0.75155      1            -1           
MXD3         ZNF589       0            0.75511      1            -1           
MXD3         STAT6        0            0.76953      1            -1           
MXD3         EP300        -1           0.89011      1            -1           
MXD3         PPARD        0            0.76568      1            -1           
MXD3         DDIT3        0            0.76324      1            -1           
MXD3         GLI1         0            0.80676      1            -1           
MXD3         HOMEZ        0            0.8565       1            -1           
MXD3         ELF3         0            0.88441      1            -1           
MXD3         ETV4         0            0.79014      1            -1           
MXD3         FOXJ1        0            0.90686      1            -1           
MXD3         MECOM        1            -0.77977     1            -1           
MXD3         OAZ1         0            0.79985      1            -1           
MXD3         ING4         0            0.78176      1            -1           
MXD3         ZNF384       0            0.79013      1            -1           
MXD4         PPARA        1            0.84523      1            -1           
MXD4         CDC5L        -1           0.77508      1            -1           
MXD4         HOXC13       0            0.752        1            -1           
MXI1         STAT5A       -1           0.75438      1            -1           
MXI1         FOXJ1        0            0.75217      1            -1           
MYC          TFF3         0            -0.78526     1            -1           
MYC          EOMES        1            0.81721      1            -1           
MYC          EHF          0            -0.75064     1            -1           
MYCN         FOXP3        0            0.76509      1            -1           
MYF5         MYF6         0            0.99943      0            9300         
MYOD1        EN2          0            0.76943      1            -1           
MYOD1        IRX4         1            0.81576      1            -1           
MYOD1        VAX2         -1           0.7741       1            -1           
MYOG         ESRRA        0            0.7939       1            -1           
MYOG         HIF1A        1            0.80847      1            -1           
MYOG         FOS          0            0.8785       1            -1           
MYOG         POU3F2       1            -0.77302     1            -1           
MYOG         NANOG        1            0.75925      1            -1           
MYOG         POU2F3       1            0.80052      1            -1           
MYOG         RUNX3        0            0.79174      1            177798396    
MYOG         TBX22        1            -0.78744     1            -1           
MYOG         GATA2        0            0.79309      1            -1           
MYOG         CDX1         1            0.75857      1            -1           
MYOG         DLX3         0            0.94314      1            -1           
MYOG         DLX4         0            0.93828      1            -1           
MYOG         TCF7         0            0.80479      1            -1           
MYOG         LHX2         0            0.84198      1            -1           
MYOG         ITGB2        0            0.8537       1            -1           
NHLH1        POU2F1       1            0.79796      1            6853205      
NHLH1        FOXO4        1            0.75519      1            -1           
NR1H4        ZEB1         0            -0.79903     1            -1           
NR1H4        PPARA        -1           -0.75483     1            -1           
NR1H4        BARHL2       0            0.75748      1            -1           
PDX1         NR5A2        0            0.76182      1            -1           
PDX1         OTX2         0            0.77086      1            -1           
PDX1         NKX2-2       1            0.82138      1            -1           
PDX1         CDX2         -1           0.99052      0            49338        
RXRA         NKX2-5       0            0.80249      1            -1           
RXRA         SOX3         1            -0.82892     1            -1           
RXRA         ISX          1            0.83529      1            -1           
RXRA         FOXJ3        1            0.78588      1            -1           
RXRA         ZIC1         1            -0.78689     1            -1           
SREBF2       RARA         1            0.77352      1            -1           
SREBF2       RARG         1            0.80033      1            -1           
SREBF2       NFATC4       1            0.75527      1            -1           
SREBF2       ATF4         1            0.82234      1            2312514      
SREBF2       E2F4         1            0.75981      1            -1           
SREBF2       ERF          1            0.78961      1            -1           
SREBF2       TP53         1            0.77678      1            -1           
SREBF2       RELA         1            0.77612      1            -1           
SREBF2       STAT2        1            0.79887      1            -1           
SREBF2       STAT6        1            0.76419      1            -1           
SREBF2       PITX3        1            0.79596      1            -1           
SREBF2       PPARD        1            0.81087      1            -1           
SREBF2       HINFP        1            0.82782      1            -1           
SREBF2       PRRX2        1            0.85358      1            -1           
TAL2         ATOH1        1            0.81606      1            -1           
TCF3         ZBTB7A       0            0.85974      1            2414488      
TCF3         FOSL1        -1           0.86451      1            -1           
TCF3         FOXA3        -1           0.87009      1            44715189     
TCF3         HSF1         0            0.80355      1            -1           
TCF3         RFX1         -1           0.86271      1            12464806     
TCF3         MAFF         -1           0.88121      1            -1           
TCF3         NR2F6        0            0.80581      1            15703823     
TCF3         NR4A1        -1           0.80838      1            -1           
TCF3         NR6A1        -1           0.78741      1            -1           
TCF3         STAT2        -1           0.78719      1            -1           
TCF3         RELB         0            0.91194      1            43852378     
TCF3         MAFA         0            0.81308      1            -1           
TCF3         DBP          0            0.8513       1            47488311     
TCF3         HINFP        -1           0.76685      1            -1           
TCF3         LHX3         0            0.89261      1            -1           
TCF3         FOXN1        -1           0.77609      1            -1           
TFE3         SMAD4        0            0.82894      1            -1           
TFE3         ELK1         0            0.75885      1            1391040      
TFE3         MECP2        0            0.90703      1            104462145    
TFE3         FOXP3        0            0.87237      0            220245       
TFE3         TBX18        1            -0.79769     1            -1           
TFE3         ELF4         -1           0.896        1            80343432     
TFE3         FOXF1        0            -0.76399     1            -1           
TFE3         FOXO4        0            0.90262      1            21414955     
TFEB         ARNT         0            0.78916      1            -1           
TFEB         NFATC4       1            0.75667      1            -1           
TFEB         RFXANK       0            0.80873      1            -1           
TFEB         CBFB         0            0.79518      1            -1           
TFEB         ZNF589       0            0.81388      1            -1           
TFEB         CHURC1       0            0.82903      1            -1           
TFEB         HOMEZ        0            0.77816      1            -1           
TFEB         ELF3         0            0.75023      1            -1           
TFEB         ETV4         0            0.8202       1            -1           
TFF3         SOX9         1            0.84602      1            -1           
TFF3         ESRRB        0            0.80865      1            -1           
TFF3         ELF5         0            0.7726       1            -1           
USF1         NR1I3        0            0.77165      0            192231       
USF1         OVOL2        0            0.77177      1            -1           
USF2         NFYA         0            0.81915      1            -1           
USF2         CEBPA        0            0.77059      1            1966425      
USF2         SMAD2        1            0.83131      1            -1           
USF2         NR2C2        0            0.85516      1            -1           
USF2         FOXD3        0            0.81984      1            -1           
USF2         PROP1        0            0.80374      1            -1           
ZEB1         FOXL1        -1           0.77572      1            -1           
ZEB1         ERG          -1           0.75109      1            -1           
ZFX          E2F1         -1           0.83997      1            -1           
ZFX          THRA         0            0.76258      1            -1           
ZFX          JUNB         1            0.77517      1            -1           
ZFX          RFX1         0            0.82073      1            -1           
ZFX          MAFF         0            0.79495      1            -1           
ZFX          NFE2         0            0.76572      1            -1           
ZFX          NR2F6        1            0.77044      1            -1           
ZFX          DLX2         1            0.80493      1            -1           
ZFX          RELB         0            0.75142      1            -1           
ZFX          EP300        -1           0.82313      1            -1           
ZFX          DLX1         1            0.81385      1            -1           
ZFX          ING4         0            0.75412      1            -1           
ZFX          ZNF384       0            0.75331      1            -1           
ZIC2         RUNX1        1            -0.75278     1            -1           
ZIC2         NKX3-2       1            0.75998      1            -1           
HNF1A        ATF1         0            0.8123       1            70258760     
PPARA        ATF1         0            0.76239      1            -1           
PPARA        ZNF333       0            0.79556      1            -1           
PPARG        LHX8         1            -0.7539      1            -1           
PPARG        FOXJ3        0            0.76173      1            -1           
ARNT         ARNTL2       1            0.75231      1            -1           
ARNT         RARA         0            0.7826       1            -1           
ARNT         NFATC3       0            0.82903      1            -1           
ARNT         ATF7         1            0.78228      1            -1           
ARNT         ZNF143       1            0.75682      1            -1           
ARNT         BPTF         1            0.83891      1            -1           
ARNT         STAT5A       0            0.78988      1            -1           
ARNT         STAT5B       0            0.80381      1            -1           
ARNT         ELK4         0            0.80623      1            54752756     
ARNT         BRCA1        0            0.84166      1            -1           
ARNT         RFXANK       1            0.76011      1            -1           
ARNT         CBFB         0            0.83673      1            -1           
ARNT         ZNF589       0            0.81976      1            -1           
ARNT         ELF3         1            0.78552      1            51130445     
ARNT         ETV4         0            0.82806      1            -1           
ARNT         MEOX1        0            0.77196      1            -1           
ATOH1        NEUROD1      0            -0.79182     1            -1           
ATOH1        OTX2         -1           0.75539      1            -1           
ATOH1        FOXA1        0            0.76547      1            -1           
ATOH1        FOXA2        -1           0.81554      1            -1           
ATOH1        GLI3         0            -0.80962     1            -1           
ATOH1        IRX6         0            -0.76874     1            -1           
ATOH1        MSX1         0            -0.76198     1            89888686     
BRF1         ZBTB7A       0            0.82298      1            -1           
BRF1         CUX1         0            0.81064      1            -1           
BRF1         MAFK         1            0.83152      1            -1           
BRF1         HMGA1        0            0.79275      1            -1           
BRF1         MAFA         0            0.80022      1            -1           
BRF1         FOXN1        0            0.77738      1            -1           
ESRRA        HIF1A        0            0.79306      1            -1           
ESRRA        FOS          0            0.77527      1            -1           
ESRRA        NANOG        1            0.7786       1            -1           
ESRRA        NR6A1        0            0.78129      1            -1           
ESRRA        GATA2        0            0.8468       1            -1           
ESRRA        CDX1         0            0.87217      1            -1           
ESRRA        DLX3         0            0.81041      1            -1           
ESRRA        DLX4         0            0.76323      1            -1           
ESRRA        TCF7         -1           0.76511      1            -1           
ESRRA        OAZ1         0            0.75817      1            -1           
ESRRA        ITGB2        0            0.76995      1            -1           
IKZF1        RUNX3        -1           -0.77303     1            -1           
MZF1         GATA6        0            -0.79613     1            -1           
NEUROD1      EPAS1        -1           0.81531      1            136020852    
NEUROD1      OTX2         0            -0.75471     1            -1           
NEUROD1      FOXA1        0            -0.78776     1            -1           
NEUROD1      FOXL1        -1           0.77707      1            -1           
NEUROD1      RUNX1        0            0.75824      1            -1           
NEUROD1      FOXF1        -1           0.77754      1            -1           
NR1H2        SPIB         0            0.97793      0            42515        
NR1H3        RARG         0            0.78175      1            -1           
NR1H3        THRA         0            0.85528      1            -1           
NR1H3        FOSB         1            0.87081      1            -1           
NR1H3        JUNB         1            0.83154      1            -1           
NR1H3        SMAD3        0            0.78855      1            -1           
NR1H3        SMAD6        0            0.83563      1            -1           
NR1H3        FOXA3        1            0.77133      1            -1           
NR1H3        ATF7         0            0.85721      1            -1           
NR1H3        RFX1         0            0.86732      1            -1           
NR1H3        ZNF143       0            0.81812      1            37796956     
NR1H3        MAFF         0            0.88386      1            -1           
NR1H3        MAFG         1            0.77256      1            -1           
NR1H3        NFE2         1            0.78391      1            -1           
NR1H3        NR4A1        0            0.76634      1            -1           
NR1H3        STAT5A       -1           0.75124      1            -1           
NR1H3        ELK4         0            0.83234      1            -1           
NR1H3        DMBX1        0            0.76868      1            -1           
NR1H3        RFX5         0            0.89155      1            -1           
