Gene1        Gene2        Direction    Correlation  Distant?     Distance     
E2F4         HOXA13       1            0.83227      1            -1           
E2F4         ISX          1            0.76439      1            -1           
E2F4         POU6F1       0            0.79455      1            -1           
E2F4         HOXC13       0            0.79829      1            -1           
E2F4         HOXA10       1            0.76449      1            -1           
E2F4         HINFP        0            0.97231      1            -1           
E2F4         HOXC5        0            0.85448      1            -1           
E2F4         HOXC8        0            0.83504      1            -1           
E2F4         IRX5         1            -0.75798     1            12260957     
E2F4         HOXC4        0            0.77372      1            -1           
E2F4         PRRX2        1            0.91277      1            -1           
E2F4         FOXN1        0            0.8726       1            -1           
E2F4         ITGB2        0            0.78094      1            -1           
E2F6         SMAD4        1            0.86367      1            -1           
E2F6         HOXB1        -1           0.85019      1            -1           
E2F6         BPTF         0            0.79245      1            -1           
E2F6         HOXB3        -1           0.83952      1            -1           
E2F6         LHX4         0            0.78266      1            -1           
E2F6         MEOX1        -1           0.81098      1            -1           
E2F7         MAFB         -1           -0.82882     1            -1           
E2F7         LHX8         1            0.77659      1            -1           
E2F7         ELK3         -1           -0.78505     1            19128846     
E2F7         LHX5         -1           0.79563      1            36450517     
E2F7         MEF2C        1            0.75986      1            -1           
E2F7         GBX2         -1           0.82752      1            -1           
E2F7         RORB         1            0.80172      1            -1           
E2F7         SIX6         -1           0.77962      1            -1           
E2F8         EBF1         1            0.85814      1            -1           
E2F8         FLI1         1            -0.92214     1            109301303    
E2F8         SMAD1        1            -0.83399     1            -1           
E2F8         GLI3         1            -0.79145     1            -1           
E2F8         BCL6         0            0.7926       1            -1           
E2F8         HSF2         1            -0.78421     1            -1           
E2F8         MAF          1            0.84013      1            -1           
E2F8         NFE2L2       0            -0.84025     1            -1           
E2F8         ETS1         1            -0.87825     1            109129698    
E2F8         TEF          0            -0.77303     1            -1           
E2F8         ERG          1            0.83697      1            -1           
E2F8         SOX3         1            -0.87989     1            -1           
E2F8         SOX8         -1           0.78445      1            -1           
E2F8         SOX9         0            0.83155      1            -1           
E2F8         PAX8         1            0.90777      1            -1           
E2F8         TFCP2L1      -1           0.83136      1            -1           
E2F8         NR2C2        -1           0.75306      1            -1           
E2F8         OTX1         1            -0.79552     1            -1           
E2F8         LHX8         1            -0.89368     1            -1           
E2F8         EHF          0            0.85301      1            15380080     
E2F8         ELF5         -1           0.83587      1            15270839     
E2F8         ZIC3         1            -0.80472     1            -1           
E2F8         MECOM        0            0.82995      1            -1           
E2F8         GZF1         1            0.77692      1            -1           
E2F8         HOXD1        1            -0.85565     1            -1           
E2F8         HOXD3        1            -0.83666     1            -1           
E2F8         HOXD9        1            -0.78285     1            -1           
E2F8         MSX1         1            -0.76502     1            -1           
E2F8         KLF12        1            0.78707      1            -1           
E2F8         OTP          1            -0.82753     1            -1           
E2F8         SATB1        1            -0.77894     1            -1           
E2F8         ZIC1         1            -0.78276     1            -1           
E2F8         ZNF354C      1            0.76204      1            -1           
EBF1         FLI1         -1           -0.82011     1            -1           
EBF1         MAF          -1           0.83564      1            -1           
EBF1         ETS1         0            -0.81854     1            -1           
EBF1         BARX1        -1           0.75288      1            -1           
EBF1         POU3F3       0            -0.86621     1            -1           
EBF1         POU4F1       0            -0.8119      1            -1           
EBF1         SOX3         1            -0.75118     1            -1           
EBF1         PAX8         -1           0.91699      1            -1           
EBF1         TFCP2L1      -1           0.79186      1            -1           
EBF1         NR2C2        -1           0.75021      1            -1           
EBF1         LHX8         1            -0.769       1            -1           
EBF1         SIX4         -1           -0.77576     1            -1           
EBF1         HOXD1        0            -0.80182     1            -1           
EBF1         HOXD3        -1           -0.77821     1            -1           
EBF1         IRX2         1            -0.80143     1            155775019    
EBF1         ZNF354C      -1           0.8056       1            19960818     
FLI1         GLI3         1            0.79206      1            -1           
FLI1         HOXB8        -1           -0.83544     1            -1           
FLI1         MAF          0            -0.90386     1            -1           
FLI1         NFE2L2       -1           0.85201      1            -1           
FLI1         ETS1         0            0.96451      0            171605       
FLI1         HOXB7        -1           -0.8401      1            -1           
FLI1         NKX2-5       -1           -0.83397     1            -1           
FLI1         SOX3         1            0.88799      1            -1           
FLI1         SOX8         -1           -0.85582     1            -1           
FLI1         PAX8         -1           -0.93212     1            -1           
FLI1         TFCP2L1      -1           -0.92038     1            -1           
FLI1         LHX8         1            0.82399      1            -1           
FLI1         HOXC11       -1           -0.75074     1            -1           
FLI1         EHF          -1           -0.82893     1            93921223     
FLI1         ELF5         -1           -0.82351     1            94030464     
FLI1         HOXB6        -1           -0.8062      1            -1           
FLI1         HOXB5        -1           -0.77395     1            -1           
FLI1         HOXD1        1            0.78634      1            -1           
FLI1         HOXD3        1            0.75472      1            -1           
FLI1         OTP          -1           0.83068      1            -1           
FLI1         ZNF354C      0            -0.77583     1            -1           
SMAD1        ATF6         -1           -0.78818     1            -1           
SMAD1        BCL6         -1           -0.83245     1            -1           
SMAD1        ATF7         -1           0.8294       1            -1           
SMAD1        HSF2         0            0.93105      1            -1           
SMAD1        BARHL2       -1           0.76437      1            -1           
SMAD1        PAX6         -1           0.80222      1            -1           
SMAD1        ERG          0            -0.9073      1            -1           
SMAD1        ETS2         -1           -0.76412     1            -1           
SMAD1        RUNX1        0            -0.78262     1            -1           
SMAD1        SOX10        -1           0.76549      1            -1           
SMAD1        SOX6         0            -0.77578     1            -1           
SMAD1        SOX9         -1           -0.81708     1            -1           
SMAD1        SRY          -1           0.78886      1            -1           
SMAD1        EOMES        0            0.77224      1            -1           
SMAD1        CIZ1         -1           0.7782       1            -1           
SMAD1        EP300        -1           0.82314      1            -1           
SMAD1        OTX1         -1           0.8947       1            -1           
SMAD1        EHF          -1           -0.78413     1            -1           
SMAD1        ONECUT2      -1           -0.86887     1            -1           
SMAD1        ZIC3         -1           0.91536      1            -1           
SMAD1        FOXJ2        -1           0.75899      1            -1           
SMAD1        NKX6-2       -1           -0.83518     1            -1           
SMAD1        FOXJ3        -1           -0.76735     1            -1           
SMAD1        MECOM        -1           -0.90956     1            -1           
SMAD1        HOXD13       0            0.7831       1            -1           
SMAD1        HOXD9        0            0.77715      1            -1           
SMAD1        POU3F4       1            0.75289      1            -1           
SMAD1        KLF12        0            -0.88204     1            -1           
SMAD1        VAX1         -1           0.78259      1            -1           
SMAD2        GLI3         1            0.81898      1            -1           
SMAD2        OTX1         1            0.80548      1            -1           
SMAD2        ONECUT2      -1           -0.83514     1            9645399      
SMAD2        HMBOX1       -1           -0.82006     1            -1           
SMAD2        HOXD13       1            0.80187      1            -1           
SMAD2        HOXD3        1            0.76262      1            -1           
SMAD2        HOXD9        1            0.79893      1            -1           
SMAD2        MSX1         1            0.76172      1            -1           
SMAD2        VAX1         1            0.76848      1            -1           
SMAD2        SIX2         -1           0.86017      1            -1           
SMAD3        CHURC1       0            0.83302      1            -1           
SMAD3        STAT6        1            0.75878      1            -1           
SMAD3        GATA2        0            0.84867      1            -1           
SMAD3        FOXD3        0            0.78867      1            -1           
SMAD3        HINFP        0            0.75481      1            -1           
SMAD3        IRX2         1            -0.78457     1            -1           
SMAD3        IRX5         1            -0.86371     1            -1           
SMAD3        NFIL3        1            0.77163      1            -1           
SMAD3        OVOL2        1            0.8236       1            -1           
SMAD3        FOXN1        1            0.82441      1            -1           
SMAD4        BARHL1       -1           0.90891      1            -1           
SMAD4        PBX3         -1           0.83714      1            -1           
SMAD4        LHX4         -1           0.84823      1            -1           
SMAD5        SOX11        1            -0.75255     1            -1           
SMAD5        TBX5         -1           -0.79213     1            -1           
SMAD5        TBX15        1            -0.8263      1            -1           
SMAD6        SMAD7        0            0.80995      1            -1           
SMAD6        ATF7         -1           0.78043      1            -1           
SMAD6        TEF          -1           0.8863       1            -1           
SMAD6        DMBX1        -1           0.78046      1            -1           
SMAD6        DEAF1        0            0.81096      1            -1           
SMAD6        XBP1         -1           0.75629      1            -1           
SMAD6        CIZ1         0            0.77986      1            -1           
SMAD6        DDIT3        -1           0.76672      1            -1           
SMAD6        GLI1         -1           0.86556      1            -1           
SMAD6        HMX1         1            -0.75023     1            -1           
SMAD6        HOMEZ        -1           0.75418      1            -1           
SMAD6        TBX15        1            -0.80024     1            -1           
SMAD6        FOXJ1        0            0.78867      1            -1           
SMAD6        MEF2D        -1           0.8049       1            -1           
SMAD6        FOXO4        0            0.75363      1            -1           
SMAD7        ATF7         -1           0.91916      1            -1           
SMAD7        ZNF143       0            0.84769      1            -1           
SMAD7        MAFG         0            0.90928      1            -1           
SMAD7        PAX6         1            0.8125       1            -1           
SMAD7        STAT5A       -1           0.92565      1            -1           
SMAD7        STAT5B       -1           0.75389      1            -1           
SMAD7        TEF          -1           0.80228      1            -1           
SMAD7        ELK4         -1           0.76151      1            -1           
SMAD7        DMBX1        -1           0.91003      1            -1           
SMAD7        CBFB         -1           0.78537      1            -1           
SMAD7        DEAF1        -1           0.8602       1            -1           
SMAD7        RUNX3        -1           0.77185      1            -1           
SMAD7        GTF2IRD1     -1           0.85977      1            -1           
SMAD7        SOX10        -1           0.79248      1            -1           
SMAD7        SOX15        0            0.77161      1            -1           
SMAD7        XBP1         0            0.81757      1            -1           
SMAD7        TP53         0            0.78186      1            -1           
SMAD7        ZNF589       -1           0.85248      1            -1           
SMAD7        STAT2        -1           0.76986      1            -1           
SMAD7        STAT6        0            0.75434      1            -1           
SMAD7        CIZ1         -1           0.85432      1            -1           
SMAD7        MECP2        1            0.75437      1            -1           
SMAD7        PPARD        -1           0.80948      1            -1           
SMAD7        DDIT3        -1           0.98113      1            -1           
SMAD7        GLI1         -1           0.96565      1            -1           
SMAD7        HOMEZ        -1           0.90316      1            -1           
SMAD7        ELF3         0            0.83361      1            -1           
SMAD7        FOXJ1        0            0.91223      1            -1           
SMAD7        MEF2D        -1           0.92041      1            -1           
SMAD7        FOXO4        0            0.88057      1            -1           
SMAD7        ING4         -1           0.83035      1            -1           
SMAD7        IRX5         1            -0.7983      1            -1           
SMAD7        ZNF384       -1           0.8041       1            -1           
SMAD7        PRRX2        0            0.76292      1            -1           
SMAD9        EBF3         1            -0.81786     1            -1           
SMAD9        FOXA3        -1           0.7726       1            -1           
SMAD9        HOXB8        -1           0.9197       1            -1           
SMAD9        HOXB7        -1           0.92467      1            -1           
SMAD9        HOXC6        -1           0.8315       1            -1           
SMAD9        NR6A1        -1           0.83429      1            -1           
SMAD9        RFXAP        -1           0.99741      0            25629        
SMAD9        RUNX3        -1           0.76233      1            -1           
SMAD9        CDC5L        -1           0.78964      1            -1           
SMAD9        EMX2         0            0.76241      1            -1           
SMAD9        DBP          -1           0.75746      1            -1           
SMAD9        HES1         -1           0.86818      1            -1           
SMAD9        NR2E3        -1           0.87186      1            -1           
SMAD9        GATA2        -1           0.89273      1            -1           
SMAD9        CDX1         -1           0.88841      1            -1           
SMAD9        HOXC9        -1           0.78676      1            -1           
SMAD9        HOXC10       -1           0.7691       1            -1           
SMAD9        HOXC11       -1           0.76782      1            -1           
SMAD9        HOXB6        -1           0.95565      1            -1           
SMAD9        HOXC13       -1           0.89315      1            -1           
SMAD9        HOXB4        -1           0.96557      1            -1           
SMAD9        HOXB5        -1           0.96895      1            -1           
SMAD9        HOXC5        -1           0.89019      1            -1           
SMAD9        HOXC8        -1           0.80201      1            -1           
SMAD9        HOXC4        -1           0.86607      1            -1           
SMAD9        FOXN1        -1           0.84528      1            -1           
TBP          BCL6         -1           0.7832       1            -1           
TBP          FOXP1        -1           0.84737      1            -1           
TBP          PAX6         0            -0.85015     1            -1           
TBP          CDX2         -1           0.79386      1            -1           
TBP          RFX4         -1           0.82047      1            -1           
TBP          RUNX1        -1           0.80206      1            -1           
TBP          RUNX2        1            0.7681       1            125567367    
TBP          GCM1         -1           0.81014      1            117849796    
TBP          SOX10        -1           -0.81439     1            -1           
TBP          SOX5         0            -0.79187     1            -1           
TBP          HIVEP2       -1           0.84057      1            27597082     
TBP          DMRT1        -1           0.76251      1            -1           
TBP          EN1          -1           0.7564       1            -1           
TBP          GATA3        -1           -0.85832     1            -1           
TBP          ETV6         -1           0.80643      1            -1           
TBP          IRX6         1            0.85426      1            -1           
TBP          SOX17        0            -0.89134     1            -1           
TFAP4        TFDP1        0            0.87292      1            -1           
TFAP4        BACH1        1            -0.76493     1            -1           
TFAP4        MAFK         1            0.78111      1            -1           
TFAP4        ZNF628       0            0.79192      1            -1           
TFAP4        NR0B1        1            -0.83403     1            -1           
TFAP4        NR4A1        0            0.82084      1            -1           
TFAP4        HOXC6        0            0.79637      1            -1           
TFAP4        ESR2         0            0.81597      1            -1           
TFAP4        STAT5B       -1           0.76296      1            -1           
TFAP4        ELK1         0            0.77108      1            -1           
TFAP4        ERF          0            0.76015      1            -1           
TFAP4        NR6A1        -1           0.76931      1            -1           
TFAP4        BRCA1        -1           0.7774       1            -1           
TFAP4        SOX15        0            0.78968      1            -1           
TFAP4        SOX18        -1           0.87828      1            -1           
TFAP4        TBX22        1            -0.7821      1            -1           
TFAP4        TP53         -1           0.86335      1            -1           
TFAP4        ZNF589       -1           0.76111      1            -1           
TFAP4        CHURC1       -1           0.77704      1            -1           
TFAP4        MAFA         1            0.76562      1            -1           
TFAP4        PITX3        -1           0.81481      1            -1           
TFAP4        HOXA5        1            0.87504      1            -1           
TFAP4        FOXP3        1            0.78638      1            -1           
TFAP4        HOXC9        0            0.75391      1            -1           
TFAP4        DLX3         -1           0.92157      1            -1           
TFAP4        DLX4         -1           0.90752      1            -1           
TFAP4        LEF1         1            0.84872      1            -1           
TFAP4        E2F5         1            -0.90529     1            -1           
TFAP4        HOXA11       1            0.9393       1            -1           
TFAP4        TBX18        1            -0.84117     1            -1           
TFAP4        TCF7         -1           0.75282      1            -1           
TFAP4        EVX1         1            0.96351      1            -1           
TFAP4        HOXA13       1            0.93638      1            -1           
TFAP4        POU6F1       -1           0.89519      1            -1           
TFAP4        HOXA10       1            0.93056      1            -1           
TFAP4        HOXA9        1            0.9243       1            -1           
TFAP4        HINFP        -1           0.9244       1            -1           
TFAP4        HOXA1        1            0.76983      1            -1           
TFAP4        HOXA3        1            0.78462      1            -1           
TFAP4        HOXA4        1            0.8344       1            -1           
TFAP4        HOXA7        1            0.91025      1            -1           
TFAP4        HOXC5        -1           0.77765      1            -1           
TFAP4        HOXC8        0            0.78133      1            -1           
TFAP4        IRX3         1            -0.8557      1            49997377     
TFAP4        PRRX2        0            0.91268      1            -1           
TFAP4        HOXA2        1            0.77674      1            -1           
TFAP4        VSX1         1            0.90792      1            -1           
TFAP4        FOXN1        0            0.79166      1            -1           
TFAP4        PROP1        1            0.78774      1            -1           
TFAP4        ITGB2        -1           0.87615      1            -1           
TFDP1        TFDP2        1            0.82795      1            -1           
TFDP1        CUX1         0            0.77591      1            -1           
TFDP1        NRF1         -1           0.77898      1            -1           
TFDP1        MAFK         1            0.81993      1            -1           
TFDP1        ZNF628       0            0.77075      1            -1           
TFDP1        NR0B1        1            -0.87598     1            -1           
TFDP1        NR4A1        0            0.77126      1            -1           
TFDP1        HOXC6        0            0.78307      1            -1           
TFDP1        PBX3         -1           0.78002      1            -1           
TFDP1        ESR2         0            0.84088      1            -1           
TFDP1        BPTF         1            0.76777      1            -1           
TFDP1        HMGA1        -1           0.768        1            -1           
TFDP1        STAT5B       -1           0.76261      1            -1           
TFDP1        ELK1         0            0.86941      1            -1           
TFDP1        ELK4         0            0.77071      1            -1           
TFDP1        ETV7         -1           0.79152      1            -1           
TFDP1        POU2F3       1            0.78327      1            -1           
TFDP1        POU4F1       1            -0.83593     1            35061360     
TFDP1        TP53         0            0.75271      1            -1           
TFDP1        CHURC1       -1           0.81868      1            -1           
TFDP1        STAT6        0            0.81577      1            -1           
TFDP1        PITX3        0            0.79128      1            -1           
TFDP1        HOXA5        1            0.75249      1            -1           
TFDP1        FOXP3        1            0.808        1            -1           
TFDP1        GLI2         0            0.89673      1            -1           
TFDP1        DLX3         -1           0.90975      1            -1           
TFDP1        DLX4         -1           0.87174      1            -1           
TFDP1        E2F5         1            -0.92828     1            -1           
TFDP1        LHX6         1            0.78063      1            -1           
TFDP1        TBX18        1            -0.84873     1            -1           
TFDP1        POU6F1       -1           0.80159      1            -1           
TFDP1        LHX2         -1           0.87832      1            -1           
TFDP1        HINFP        -1           0.80317      1            -1           
TFDP1        HOXA7        1            0.75294      1            -1           
TFDP1        HOXC5        0            0.83286      1            -1           
TFDP1        HOXC4        -1           0.81772      1            -1           
TFDP1        OVOL2        0            0.78072      1            -1           
TFDP1        VAX2         0            0.78222      1            -1           
TFDP1        VSX1         1            0.92386      1            -1           
TFDP1        FOXN1        0            0.79985      1            -1           
TFDP1        ZNF333       0            0.82223      1            -1           
TFDP1        PROP1        1            0.9459       1            -1           
TFDP1        ITGB2        -1           0.84944      1            -1           
TFDP2        CUX1         0            0.91901      1            -1           
TFDP2        NRF1         -1           0.79497      1            -1           
TFDP2        MAFK         0            0.93585      1            -1           
TFDP2        NR0B1        1            -0.92121     1            -1           
TFDP2        NR4A1        -1           0.77286      1            -1           
TFDP2        ESR2         -1           0.91365      1            -1           
TFDP2        HMGA1        -1           0.92645      1            -1           
TFDP2        ELK1         0            0.9257       1            -1           
TFDP2        ETV7         -1           0.82271      1            -1           
TFDP2        POU4F1       1            -0.75061     1            -1           
TFDP2        RFX2         -1           0.78259      1            -1           
TFDP2        RFX3         1            -0.76545     1            -1           
TFDP2        GCM2         0            0.75211      1            -1           
TFDP2        SOX12        1            0.75079      1            -1           
TFDP2        SOX5         1            -0.76187     1            -1           
TFDP2        MAFA         0            0.82707      1            -1           
TFDP2        SPIB         1            0.84003      1            -1           
TFDP2        HOXA5        0            0.80281      1            -1           
TFDP2        FOXP3        1            0.78946      1            -1           
TFDP2        GLI2         -1           0.94467      1            -1           
TFDP2        TP63         1            -0.89204     1            47759941     
TFDP2        DLX3         -1           0.79858      1            -1           
TFDP2        DLX4         -1           0.81132      1            -1           
TFDP2        TBX18        1            -0.82749     1            -1           
TFDP2        LHX4         0            0.76453      1            -1           
TFDP2        LMX1A        1            -0.83448     1            -1           
TFDP2        LHX2         -1           0.92499      1            -1           
TFDP2        HOXA1        1            0.8379       1            -1           
TFDP2        HOXA3        1            0.83347      1            -1           
TFDP2        HOXA4        0            0.82083      1            -1           
TFDP2        HOXA7        1            0.77058      1            -1           
TFDP2        IRX3         1            -0.81723     1            -1           
TFDP2        IRX4         1            0.81784      1            -1           
TFDP2        SATB1        1            -0.78057     1            123280678    
TFDP2        HOXA2        1            0.83559      1            -1           
TFDP2        VAX2         -1           0.7617       1            -1           
TFDP2        UBP1         -1           0.8225       1            108265637    
TFDP2        ZNF333       -1           0.87965      1            -1           
TFDP2        PROP1        1            0.92278      1            -1           
CUX1         MAFK         0            0.81648      1            99878202     
CUX1         NR0B1        1            -0.80398     1            -1           
CUX1         HMGA1        -1           0.88671      1            -1           
CUX1         ELK1         0            0.86489      1            -1           
CUX1         ETV7         -1           0.90774      1            -1           
CUX1         POU4F1       1            -0.76311     1            -1           
CUX1         RFX2         0            0.83328      1            -1           
CUX1         RFX3         1            -0.75142     1            -1           
CUX1         SOX12        1            0.86732      1            -1           
CUX1         MAFA         0            0.78288      1            -1           
CUX1         SPIB         1            0.93922      1            -1           
CUX1         FOXP3        1            0.82516      1            -1           
CUX1         GLI2         0            0.93789      1            -1           
CUX1         TP63         1            -0.75594     1            -1           
CUX1         DLX3         -1           0.76202      1            -1           
CUX1         LHX2         0            0.93569      1            -1           
CUX1         IRX4         1            0.82012      1            -1           
CUX1         VAX2         0            0.8464       1            -1           
CUX1         UBP1         0            0.93227      1            -1           
CUX1         ZNF333       0            0.80495      1            -1           
CUX1         PROP1        0            0.87023      1            -1           
EBF2         LTF          -1           0.84119      1            -1           
EBF2         IRF9         -1           0.86145      1            -1           
EBF2         FOXD3        -1           0.81262      1            -1           
EBF2         FOXJ2        -1           0.77294      1            -1           
EBF2         GTF2A1       1            -0.94422     1            -1           
EBF2         VAX1         -1           0.83282      1            -1           
EBF3         FOXA3        -1           -0.84237     1            -1           
EBF3         HOXB8        -1           -0.86441     1            -1           
EBF3         NR2F6        -1           -0.83568     1            -1           
EBF3         CREM         -1           0.77161      1            96346323     
EBF3         HOXB7        -1           -0.85482     1            -1           
EBF3         HOXC6        -1           -0.78502     1            -1           
EBF3         BARX2        -1           0.92316      1            -1           
EBF3         PRRX1        0            -0.87002     1            -1           
EBF3         STAT4        -1           0.84604      1            -1           
EBF3         NR6A1        -1           -0.81435     1            -1           
EBF3         RFX4         -1           0.78776      1            -1           
EBF3         RFXAP        -1           -0.82818     1            -1           
EBF3         RUNX2        1            0.80138      1            -1           
EBF3         EMX2         0            -0.96194     1            12460136     
EBF3         DBP          -1           -0.77554     1            -1           
EBF3         HES1         -1           -0.84633     1            -1           
EBF3         NR2E3        -1           -0.75162     1            -1           
EBF3         FOXP3        -1           -0.75866     1            -1           
EBF3         GATA2        -1           -0.7747      1            -1           
EBF3         CDX1         -1           -0.86741     1            -1           
EBF3         GATA3        -1           -0.8466      1            123665425    
EBF3         HOXB6        -1           -0.84822     1            -1           
EBF3         MSX2         0            -0.84433     1            -1           
EBF3         HOXC13       -1           -0.75214     1            -1           
EBF3         HOXB4        -1           -0.78681     1            -1           
EBF3         HOXB5        -1           -0.83837     1            -1           
EBF3         HOXC5        -1           -0.80965     1            -1           
EBF3         HOXC8        -1           -0.76006     1            -1           
EBF3         IRX6         1            0.76434      1            -1           
EBF3         NFIL3        0            -0.79371     1            -1           
EBF3         HOXC4        -1           -0.75749     1            -1           
EBF3         OVOL2        -1           -0.79335     1            -1           
FOXA1        MEF2A        0            -0.78372     1            -1           
FOXA1        ERF          -1           0.77562      1            -1           
FOXA1        BRCA1        -1           0.77108      1            -1           
FOXA1        SOX15        -1           0.81973      1            -1           
FOXA1        ZBTB33       -1           -0.81196     1            -1           
FOXA1        MEF2D        -1           0.75568      1            -1           
FOXA1        PRRX2        -1           0.7839       1            -1           
FOXA1        RB1          0            -0.75796     1            -1           
FOXA2        RUNX2        1            -0.79311     1            -1           
FOXA2        DLX2         0            -0.88292     1            -1           
FOXA2        DLX5         1            -0.7741      1            -1           
FOXA2        DLX1         0            -0.86499     1            -1           
FOXA2        DMRT1        1            -0.75949     1            -1           
FOXA2        MNX1         0            -0.81993     1            -1           
FOXA2        NKX3-2       1            -0.78115     1            -1           
FOXA2        GBX2         1            -0.8766      1            -1           
FOXA2        HOXD13       1            -0.75051     1            -1           
FOXA2        HOXD9        1            -0.75038     1            -1           
FOXA2        MSX1         1            -0.83864     1            -1           
FOXA2        SIX6         1            -0.82495     1            -1           
FOXA2        ZIC1         1            -0.77761     1            -1           
FOXA3        RFX1         -1           0.89368      1            32250383     
FOXA3        POU2F1       1            0.84155      1            -1           
FOXA3        MAFF         -1           0.88189      1            -1           
FOXA3        NR2F6        1            0.87837      1            29011366     
FOXA3        CREM         0            -0.78513     1            -1           
FOXA3        HOXC6        -1           0.76928      1            -1           
FOXA3        GABPB1       1            0.79653      1            -1           
FOXA3        BARX2        1            -0.8244      1            -1           
FOXA3        STAT4        0            -0.79811     1            -1           
FOXA3        NR6A1        -1           0.81465      1            -1           
FOXA3        RFXAP        1            0.7722       1            -1           
FOXA3        RUNX3        -1           0.82601      1            -1           
FOXA3        CDC5L        -1           0.84492      1            -1           
FOXA3        SOX4         -1           0.75609      1            -1           
FOXA3        EMX2         1            0.8459       1            -1           
FOXA3        RELA         -1           0.81451      1            -1           
FOXA3        STAT2        -1           0.75145      1            -1           
FOXA3        RELB         1            0.83659      0            862811       
FOXA3        MECP2        -1           0.8795       1            -1           
FOXA3        DBP          1            0.85271      0            2773122      
FOXA3        HES1         -1           0.85477      1            -1           
FOXA3        FOXP3        1            0.76927      1            -1           
FOXA3        GATA2        -1           0.82183      1            -1           
FOXA3        CDX1         -1           0.85299      1            -1           
FOXA3        GATA3        1            0.75304      1            -1           
FOXA3        FOXF2        1            -0.80599     1            -1           
FOXA3        OAZ1         -1           0.94001      1            44097998     
FOXA3        MSX2         1            0.83618      1            -1           
FOXA3        HOXC13       -1           0.79039      1            -1           
FOXA3        HOXC5        -1           0.79759      1            -1           
FOXA3        VSX2         -1           0.79387      1            -1           
FOXA3        LHX3         -1           0.94624      1            -1           
FOXA3        FOXN1        -1           0.78079      1            -1           
FOXD1        BARHL1       -1           0.81024      1            -1           
FOXD1        POU3F3       1            0.83515      1            -1           
FOXD1        RUNX2        1            0.75311      1            -1           
FOXD1        HES1         -1           -0.77913     1            -1           
FOXD1        GATA6        -1           -0.80573     1            -1           
FOXD1        ETV6         -1           0.77577      1            -1           
FOXD1        SIX4         0            0.82993      1            -1           
FOXD1        FOXC1        1            0.93108      1            -1           
FOXD1        NFIL3        0            -0.78974     1            -1           
FOXD1        SIX1         0            0.81184      1            -1           
FOXD1        SIX6         1            0.84414      1            -1           
FOXM1        ZNF350       1            0.75982      1            -1           
FOXM1        ATF6         0            -0.82556     1            -1           
FOXM1        ZNF143       -1           0.8401       1            -1           
FOXM1        BPTF         -1           0.86419      1            -1           
FOXM1        STAT5A       -1           0.80834      1            -1           
FOXM1        POU2F3       0            0.76283      1            -1           
FOXM1        POU3F1       1            0.79711      1            -1           
FOXM1        RFXANK       -1           0.86409      1            -1           
FOXM1        CBFB         -1           0.86443      1            -1           
FOXM1        GCM1         0            -0.75544     1            -1           
FOXM1        TBX22        1            -0.79667     1            -1           
FOXM1        ZNF589       -1           0.83591      1            -1           
FOXM1        TLX2         -1           0.76553      1            -1           
FOXM1        PITX3        -1           0.80069      1            -1           
FOXM1        NKX3-1       1            0.78205      1            -1           
FOXM1        DMRT2        1            -0.75102     1            -1           
FOXM1        E2F5         1            -0.79965     1            -1           
FOXM1        ELF4         -1           0.81626      1            -1           
FOXM1        FOXD3        -1           0.80349      1            -1           
FOXM1        LMX1B        -1           0.85617      1            -1           
FOXM1        POU6F1       -1           0.77508      1            48605629     
FOXM1        IRX5         1            -0.84003     1            -1           
FOXM1        TFEC         1            -0.80631     1            -1           
GLI3         ETS1         -1           0.75437      1            -1           
GLI3         ERG          -1           -0.81319     1            -1           
GLI3         SOX3         -1           0.91877      1            -1           
GLI3         OTX1         -1           0.91097      1            -1           
GLI3         LHX8         0            0.79841      1            -1           
GLI3         EHF          -1           -0.866       1            -1           
GLI3         ELF5         -1           -0.8173      1            -1           
GLI3         GATA6        -1           -0.77149     1            -1           
GLI3         ONECUT2      -1           -0.86337     1            -1           
GLI3         GZF1         -1           -0.75959     1            -1           
GLI3         HOXD13       -1           0.84845      1            -1           
GLI3         HOXD1        -1           0.85692      1            -1           
GLI3         HOXD3        -1           0.86172      1            -1           
GLI3         HOXD9        -1           0.85361      1            -1           
GLI3         MSX1         -1           0.90696      1            -1           
GLI3         ZIC1         0            0.86589      1            -1           
HSF1         MAFB         1            -0.85657     1            -1           
HSF1         TCF7         -1           0.83781      1            -1           
HSF1         FOXI1        1            -0.78579     1            -1           
HSF1         LHX3         1            0.78159      1            -1           
IKZF2        SOX11        1            0.80138      1            208182260    
IKZF2        SRY          -1           -0.87603     1            -1           
IKZF2        TOPORS       0            0.76156      1            -1           
IKZF2        ZBTB33       -1           -0.79526     1            -1           
IKZF2        NKX3-1       -1           -0.75871     1            -1           
IKZF2        DMRT2        1            0.84209      1            -1           
IKZF2        TBX15        1            0.78299      1            -1           
IKZF2        GZF1         -1           0.89863      1            -1           
IKZF2        HBP1         -1           0.85085      1            -1           
NRF1         MAFK         1            0.86948      1            127814243    
NRF1         ZNF628       1            0.84809      1            -1           
NRF1         NR0B1        1            -0.79328     1            -1           
NRF1         NR4A1        1            0.96882      1            -1           
NRF1         HOXC6        1            0.83421      1            -1           
NRF1         GABPB1       1            0.76304      1            -1           
NRF1         ESR2         1            0.82492      1            -1           
NRF1         HMGA1        1            0.913        1            -1           
NRF1         ELK1         1            0.91211      1            -1           
